key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
39029,"Fireball",False,405,3,0,8,24,3201,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,1,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39030,"Bitter Nectar",False,405,3,0,8,24,3204,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39031,"Flatten",False,405,3,0,8,24,1533,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,184,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39032,"Bloody Trinity",False,405,4,0,8,0,3981,5996,0,-1,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,50,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39033,"",False,405,4,0,8,0,11210,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39034,"Keen Tempest",False,405,4,0,8,24,11216,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39035,"Keen Tempest",False,405,4,0,8,0,4901,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39036,"Conviction",False,405,4,0,8,24,11217,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39037,"Conviction",False,405,4,0,8,0,4523,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,4,0,False,0,0,0,0,0,False,100,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,467,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39038,"Conviction",False,405,4,0,8,0,4704,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39039,"Aetherial Ray",False,405,4,0,8,24,11217,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,60,10,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39040,"Aetherial Ray",False,405,4,0,8,0,8714,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,40,4,True,0,0,0,0,0,False,70,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,2,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39041,"Aetherial Exposure",False,405,4,0,8,0,5989,5996,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,80,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
39042,"Aethershot",False,405,4,0,8,0,4642,5996,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
39043,"Bladestorm",False,405,4,0,8,24,224,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,10,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39044,"Bladestorm",False,405,4,0,8,0,8664,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,20,0,True,0,0,0,0,0,False,40,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,4,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39045,"Poison Daggers",False,405,4,0,8,24,11218,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,80,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39046,"Poison Daggers",False,405,4,0,8,0,11211,5996,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39047,"Aetheric Burst",False,405,4,0,8,24,11217,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39048,"Swoop",False,405,3,0,15,0,4561,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,40,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,181,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
39049,"Aetheric Burst",False,405,4,0,8,0,2911,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39050,"Cradle of the Sleepless",False,405,4,0,8,570,11219,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,150,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39051,"",False,405,4,0,8,24,5187,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39052,"Daggerflight",False,405,4,0,8,24,228,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,80,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,False,False,False,True,0,False,False,False,False,0
39053,"Daggerflight",False,405,4,0,8,24,228,5996,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,True,0,False,False,False,False,0
39054,"",False,405,4,0,8,24,4525,5996,0,-1,8,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39055,"Psychokinetic Charge",False,405,4,0,11,516,3214,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,70,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39056,"左右鋏撃",False,405,3,0,14,24,3216,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,80,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39057,"Fireball",False,405,3,0,8,24,3508,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,1,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39058,"Rear",False,405,3,0,8,24,3208,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39059,"Glower",False,405,3,0,8,24,1362,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,17,7,True,0,0,0,0,0,False,30,0,200,0,0,0,5,5,0,1,0,0,0,0,False,False,182,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39060,"Envenomate",False,405,3,0,8,24,3201,1875,0,-1,1,0,False,False,25,False,False,False,True,False,False,False,False,False,0,False,False,8,0,3,True,0,0,0,0,0,False,50,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,182,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39061,"Thrown Flames",False,405,3,0,8,24,3201,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,1,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39062,"Incendiary Circle",False,405,3,0,8,24,3202,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,12,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,1,0,1,0,0,0,0,False,False,240,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39063,"Flaming Shot",False,405,3,0,8,24,3208,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,1,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39064,"Butcher",False,405,3,0,11,24,3205,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,185,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39065,"Rock Throw",False,405,3,0,8,24,3213,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39066,"Sandblast",False,405,3,0,8,24,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,4,0,1,0,0,0,0,False,False,184,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39067,"Regorge",False,405,3,0,8,24,1777,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39068,"Hood Swing",False,405,3,0,8,24,1743,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,185,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39069,"Bombination",False,405,2,0,8,24,1194,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,5,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39070,"Sandstrike",False,405,3,0,8,24,3201,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,6,3,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,182,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39071,"Nox Blast",False,405,3,0,8,24,3201,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,10,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,7,0,1,0,0,0,0,False,False,185,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39072,"Overwhelming Charge",False,405,3,0,0,0,1378,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,26,0,True,0,0,0,0,0,False,98,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,107,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39073,"",False,405,5,0,2,0,85,1875,0,0,0,0,False,False,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,True,False,False,0
39074,"Windswrath",False,405,2,0,8,0,11149,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,40,0,True,0,0,0,0,0,False,150,0,0,0,0,0,5,3,0,1,0,0,0,0,False,False,386,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39075,"Batter",False,405,3,0,8,24,3209,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39076,"Smite of Gloom",False,405,3,0,8,24,3206,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,3,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39077,"Hydrowave",False,405,2,0,8,24,520,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,6,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39078,"Fluid Swing",False,405,3,0,14,24,3201,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,11,0,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,184,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39079,"Reckless Abandon",False,405,3,0,0,0,3201,1875,0,-1,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,0,0,0,False,0,0,15,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39080,"Chirp",False,405,2,0,8,24,3202,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39081,"Tornado",False,405,2,0,8,24,2281,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,3,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39082,"Molten Silk",False,405,3,0,8,24,3221,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,8,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,1,0,1,0,0,0,0,False,False,213,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39083,"Beatdown",False,405,3,0,8,24,1310,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,12,4,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,182,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39084,"Ancient Aero",False,405,2,0,8,24,5943,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,15,4,True,0,0,0,0,0,False,30,0,200,0,0,0,5,3,0,1,0,0,0,0,False,False,182,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39085,"Gust",False,405,2,0,8,24,528,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,3,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39086,"Leafcutter",False,405,3,0,8,24,3206,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,12,14,4,True,0,0,0,0,0,False,30,0,200,0,0,0,3,7,0,1,0,0,0,0,False,False,182,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39087,"Entangle",False,405,3,0,8,24,3207,1875,0,-1,0,0,False,False,25,False,False,False,False,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,30,0,200,0,0,0,2,7,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39088,"Creeping Ivy",False,405,2,0,10,24,3209,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,9,0,True,0,0,0,0,0,False,30,0,200,0,0,0,5,7,0,1,0,0,0,0,False,False,184,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39089,"",False,405,1,0,8,0,3204,1875,0,-1,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39090,"",False,405,1,0,8,0,3215,1875,0,-1,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39091,"",False,405,3,0,8,24,3239,5996,0,-1,112,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39092,"Stone",False,405,3,0,8,24,17013,5996,0,-1,103,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39093,"Fire",False,405,3,0,8,24,17013,5996,0,-1,108,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39094,"Self-destruct",False,405,2,0,8,24,1378,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,False,0
39095,"Higher Power",False,405,2,0,8,24,3210,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,1,0,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39096,"Higher Power",False,405,2,0,8,24,3210,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,1,0,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39097,"Higher Power",False,405,2,0,8,24,3210,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,1,0,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39098,"Higher Power",False,405,2,0,8,24,3210,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,1,0,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39099,"Spinshock",False,405,2,0,8,24,11108,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,13,50,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,184,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39100,"Spinshock",False,405,2,0,8,24,11108,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,13,50,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,184,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39101,"Spinshock",False,405,2,0,8,0,11108,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,13,50,0,True,0,0,0,0,0,False,7,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,True,True,0,False,False,False,False,0
39102,"Shocking Cross",False,405,2,0,8,24,3211,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,11,50,10,True,0,0,0,0,0,False,17,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,294,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39103,"X Marks the Shock",False,405,2,0,8,24,3212,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,11,50,10,True,0,0,0,0,0,False,17,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,294,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39104,"Lightning Bolt",False,405,2,0,8,24,3213,3115,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,20,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39105,"Electrical Overload",False,405,2,0,8,24,10946,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,50,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39106,"Proximity Plasma",False,405,3,0,8,24,6876,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,20,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,181,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39107,"Ring Lightning",False,405,3,0,8,24,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,10,60,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,13,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39108,"Magnetron",False,405,3,0,8,24,4691,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,40,0,True,0,0,0,0,0,False,30,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39109,"Magnetoplasma",False,405,3,0,8,24,4403,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,60,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39110,"Magnetoring",False,405,3,0,8,24,4403,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,60,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39111,"Magnetoplasma",False,405,3,0,8,24,4403,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,60,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39112,"Magnetoring",False,405,3,0,8,24,4403,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,60,0,True,0,0,0,0,0,False,60,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39113,"Proximity Plasma",False,405,3,0,8,0,6876,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,20,0,True,0,0,0,0,0,False,10,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,181,0,False,False,False,False,False,True,False,True,True,0,False,False,False,False,0
39114,"Ring Lightning",False,405,3,0,8,0,3203,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,10,60,0,True,0,0,0,0,0,False,10,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,13,0,False,False,False,False,False,True,False,True,True,0,False,False,False,False,0
39115,"Thunderous Shower",False,405,3,0,8,24,3610,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,50,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39116,"Electrowave",False,405,3,0,8,24,3204,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,60,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,False,True,False,False,True,0,False,False,False,False,0
39117,"Fulminous Field",False,405,2,0,8,0,11176,5996,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,13,30,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
39118,"Conduction Point",False,405,2,0,8,0,11177,5996,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0
