key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
33636,"pair of Blade's hose of scouting",0,"pairs of Blade's hose of scouting",0,0,1,0,0,"","Blade's Hose of Scouting",47792,525,2,4,0,36,0,7,5,23150,1,True,True,False,False,2,0,False,1,False,0,2,0,12,7,21800,0,False,False,0,80,0,1,103,0,0,11,"727, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,446,446,2,202,3,212,27,198,22,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
33637,"pair of Blade's longboots of scouting",0,"pairs of Blade's longboots of scouting",0,0,1,0,0,"","Blade's Longboots of Scouting",49315,525,2,4,0,38,0,8,5,23150,1,True,True,False,False,2,0,False,1,False,0,2,0,12,7,21800,0,False,False,0,80,0,1,103,0,0,11,"727, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,332,332,2,127,3,134,45,125,27,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,False,False,0,True
33638,"Blade's circlet of healing",0,"Blade's circlets of healing",0,0,1,0,0,"","Blade's Circlet of Healing",41811,525,2,4,0,34,0,3,5,47150,1,True,True,False,False,2,0,False,1,False,0,2,0,11,7,21800,0,False,False,0,80,0,1,64,0,0,6,"728, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,242,423,5,127,3,121,27,125,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
33639,"Blade's acton of healing",0,"Blade's actons of healing",0,0,1,0,0,"","Blade's Acton of Healing",42724,525,2,4,0,35,0,4,5,47150,1,True,True,False,False,2,0,False,1,True,0,2,0,13,7,21800,0,False,False,0,80,0,1,64,0,0,6,"728, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,324,567,5,202,3,191,44,198,46,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
33640,"pair of Blade's gloves of healing",0,"pairs of Blade's gloves of healing",0,0,1,0,0,"","Blade's Gloves of Healing",44838,525,2,4,0,37,0,5,5,47150,1,True,True,False,False,2,0,False,1,False,0,2,0,13,7,21800,0,False,False,0,80,0,1,64,0,0,6,"728, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,242,423,5,127,3,121,44,125,27,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
33641,"pair of Blade's tights of healing",0,"pairs of Blade's tights of healing",0,0,1,0,0,"","Blade's Tights of Healing",47788,525,2,4,0,36,0,7,5,47150,1,True,True,False,False,2,0,False,1,False,0,2,0,13,7,21800,0,False,False,0,80,0,1,64,0,0,6,"728, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,324,567,5,202,3,191,6,198,27,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
33642,"pair of Blade's thighboots of healing",0,"pairs of Blade's thighboots of healing",0,0,1,0,0,"","Blade's Thighboots of Healing",49311,525,2,4,0,38,0,8,5,47150,1,True,True,False,False,2,0,False,1,False,0,2,0,12,7,21800,0,False,False,0,80,0,1,64,0,0,6,"728, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,242,423,5,127,3,121,44,125,46,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,False,False,0,True
33643,"Blade's circlet of casting",0,"Blade's circlets of casting",0,0,1,0,0,"","Blade's Circlet of Casting",41809,525,2,4,0,34,0,3,5,40150,1,True,True,False,False,2,0,False,1,False,0,2,0,11,7,21800,0,False,False,0,80,0,1,63,0,0,5,"728, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,242,423,4,127,3,121,44,125,27,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
33644,"Blade's acton of casting",0,"Blade's actons of casting",0,0,1,0,0,"","Blade's Acton of Casting",42722,525,2,4,0,35,0,4,5,40150,1,True,True,False,False,2,0,False,1,True,0,2,0,13,7,21800,0,False,False,0,80,0,1,63,0,0,5,"728, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,324,567,4,202,3,191,27,198,22,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
33645,"pair of Blade's gloves of casting",0,"pairs of Blade's gloves of casting",0,0,1,0,0,"","Blade's Gloves of Casting",44836,525,2,4,0,37,0,5,5,40150,1,True,True,False,False,2,0,False,1,False,0,2,0,13,7,21800,0,False,False,0,80,0,1,63,0,0,5,"728, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,242,423,4,127,3,121,44,125,46,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
33646,"pair of Blade's tights of casting",0,"pairs of Blade's tights of casting",0,0,1,0,0,"","Blade's Tights of Casting",47786,525,2,4,0,36,0,7,5,40150,1,True,True,False,False,2,0,False,1,False,0,2,0,13,7,21800,0,False,False,0,80,0,1,63,0,0,5,"728, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,324,567,4,202,3,191,27,198,46,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
33647,"pair of Blade's thighboots of casting",0,"pairs of Blade's thighboots of casting",0,0,1,0,0,"","Blade's Thighboots of Casting",49309,525,2,4,0,38,0,8,5,40150,1,True,True,False,False,2,0,False,1,False,0,2,0,12,7,21800,0,False,False,0,80,0,1,63,0,0,5,"728, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,242,423,4,127,3,121,22,125,44,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,False,False,0,True
33648,"Menphina's earring",0,"Menphina's earrings",0,0,1,0,1,"Increases EXP earned by 30% when level 80 and below. Attributes and item level vary according to class/job and current level when equipped.","Menphina's Earring",55471,430,1,4,0,41,0,9,5,49980,1,True,True,True,False,2,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,34,0,0,0,"125, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,55,78,3,80,56,79,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,2,True
33649,"pair of fat cat earrings",0,"pairs of fat cat earrings",0,0,1,0,0,"","Fat Cat Earrings",55469,1,1,4,0,41,0,9,5,64980,1,False,True,False,False,2,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,"126, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33650,"great serpent of ringa",0,"great serpents of ringa",0,0,1,0,0,"","Great Serpent of Ringa",54686,1,1,4,0,43,0,12,5,64980,1,False,True,False,False,2,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,"126, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33651,"pair of spriggan earrings",0,"pairs of spriggan earrings",0,0,1,0,0,"","Spriggan Earrings",55468,1,1,4,0,41,0,9,5,64550,1,False,True,False,False,2,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,"127, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33652,"paissa ring",0,"paissa rings",0,0,1,0,0,"","Paissa Ring",54685,1,1,4,0,43,0,12,5,64550,1,False,True,False,False,2,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,"128, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33653,"chicken head",0,"chicken heads",0,0,1,0,0,"","Chicken Head",41827,1,1,4,0,34,0,3,5,64830,1,False,True,False,False,1000,0,False,2,True,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6121, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33654,"chicken suit",0,"chicken suits",0,0,1,0,0,"Cannot equip with arm, leg, or foot gear.","Chicken Suit",42740,1,1,4,0,35,0,16,5,64830,1,False,True,False,False,1000,0,False,2,True,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6121, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,37,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33655,"frontier hat",0,"frontier hats",0,0,1,0,0,"","Frontier Hat",41826,1,1,4,0,34,31,3,5,64550,1,False,False,False,False,19,1,True,1,True,0,2,0,13,1,21800,7038,False,False,0,1,0,1,1,0,0,0,"6124, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33656,"frontier jacket",0,"frontier jackets",0,0,1,0,0,"","Frontier Jacket",42739,1,1,4,0,35,33,4,5,64550,1,False,False,False,False,19,1,True,2,True,0,2,0,12,1,21800,7039,False,False,0,1,0,1,1,0,0,0,"6124, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33657,"pair of frontier trousers",0,"pairs of frontier trousers",0,0,1,0,0,"","Frontier Trousers",47802,1,1,4,0,36,35,7,5,64550,1,False,False,False,False,19,1,True,2,False,0,2,0,13,1,21800,7040,False,False,0,1,0,1,1,0,0,0,"6124, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33658,"pair of frontier shoes",0,"pairs of frontier shoes",0,0,1,0,0,"","Frontier Shoes",49326,1,1,4,0,38,37,8,5,64550,1,False,False,False,False,19,1,True,2,False,0,2,0,12,1,21800,7041,False,False,0,1,0,1,1,0,0,0,"6124, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33659,"frontier ribbon",0,"frontier ribbons",0,0,1,0,0,"","Frontier Ribbon",41825,1,1,4,0,34,31,3,5,64550,1,False,False,False,False,19,1,True,1,False,0,2,0,13,1,21800,7042,False,False,0,1,0,1,1,0,0,0,"6125, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33660,"frontier dress",0,"frontier dresses",0,0,1,0,0,"","Frontier Dress",42738,1,1,4,0,35,33,4,5,64550,1,False,False,False,False,19,1,True,2,True,0,2,0,13,1,21800,7043,False,False,0,1,0,1,1,0,0,0,"6125, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33661,"pair of frontier dress gloves",0,"pairs of frontier dress gloves",0,0,1,0,0,"","Frontier Dress Gloves",44852,1,1,4,0,37,36,5,5,64550,1,False,False,False,False,19,1,True,2,False,0,2,0,13,1,21800,7044,False,False,0,1,0,1,1,0,0,0,"6125, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33662,"pair of frontier pumps",0,"pairs of frontier pumps",0,0,1,0,0,"","Frontier Pumps",49325,1,1,4,0,38,37,8,5,64550,1,False,False,False,False,19,1,True,2,False,0,2,0,12,1,21800,7045,False,False,0,1,0,1,1,0,0,0,"6125, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33663,"resshi hachigane",0,"resshi hachigane",0,0,1,0,0,"","Resshi Hachigane",41829,1,1,4,0,34,0,3,5,64970,1,False,True,False,False,2,0,False,2,True,0,2,0,10,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6126, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33664,"resshi haori",0,"resshi haori",0,0,1,0,0,"","Resshi Haori",42742,1,1,4,0,35,0,4,5,64970,1,False,True,False,False,2,0,False,2,True,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6126, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33665,"resshi tsutsu-hakama",0,"resshi tsutsu-hakama",0,0,1,0,0,"","Resshi Tsutsu-hakama",47804,1,1,4,0,36,0,7,5,64970,1,False,True,False,False,2,0,False,2,False,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6126, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33666,"pair of resshi zori",0,"pairs of resshi zori",0,0,1,0,0,"","Resshi Zori",49328,1,1,4,0,38,0,8,5,64970,1,False,True,False,False,2,0,False,2,False,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6126, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33667,"peacelover's hat",0,"peacelover's hats",0,0,1,0,0,"","Peacelover's Hat",41828,1,1,4,0,34,31,3,5,64550,1,False,False,False,False,19,1,False,2,False,0,2,0,12,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6127, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33668,"peacelover's shirt",0,"peacelover's shirts",0,0,1,0,0,"","Peacelover's Shirt",42741,1,1,4,0,35,33,4,5,64550,1,False,False,False,False,19,1,False,2,False,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6127, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33669,"pair of peacelover's gloves",0,"pairs of peacelover's gloves",0,0,1,0,0,"","Peacelover's Gloves",44853,1,1,4,0,37,36,5,5,64550,1,False,False,False,False,19,1,False,2,False,0,2,0,12,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6127, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33670,"pair of peacelover's pantaloons",0,"pairs of peacelover's pantaloons",0,0,1,0,0,"","Peacelover's Pantaloons",47803,1,1,4,0,36,35,7,5,64550,1,False,False,False,False,19,1,False,2,False,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6127, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33671,"pair of peacelover's longboots",0,"pairs of peacelover's longboots",0,0,1,0,0,"","Peacelover's Longboots",49327,1,1,4,0,38,37,8,5,64550,1,False,False,False,False,19,1,False,2,False,0,2,0,12,1,21800,0,False,False,0,1,0,1,1,0,0,0,"6127, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
33672,"set of Bozjan barding",0,"sets of Bozjan barding",0,0,1,0,0,"A suit of chocobo armor typical of those used by the Bozjan Resistance.","Bozjan Barding",58743,1,1,16,0,63,90,0,51,20000,1,False,False,False,False,19,1,False,0,False,2410,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33673,"set of Diamond barding",0,"sets of Diamond barding",0,0,1,0,0,"A suit of chocobo armor designed to resemble the Diamond Weapon.","Diamond Barding",58746,1,1,16,0,63,90,0,51,20000,1,False,False,False,False,19,1,False,0,False,2411,2,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33674,"antelope doe horn",0,"antelope doe horns",0,1,1,0,0,"A small and slender horn that, when blown, will bring your antelope doe springing to your side.","Antelope Doe Horn",26038,1,1,16,0,63,90,0,59,20000,1,False,False,False,False,33334,1000,False,0,False,2412,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33675,"antelope stag horn",0,"antelope stag horns",0,1,1,0,0,"A large and elongated horn that, when blown, will bring your antelope stag springing to your side.","Antelope Stag Horn",26038,1,1,16,0,63,90,0,59,20000,1,False,False,False,False,33334,1000,False,0,False,2413,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33676,"Al-iklil identification key",0,"Al-iklil identification keys",0,1,1,0,0,"A thin, rectangular piece of what appears to be cermet. Placing it near your Al-iklil will magically bring the machine to life.","Al-iklil Identification Key",26014,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2415,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33677,"Cruise Chaser identification key",0,"Cruise Chaser identification keys",0,0,1,0,0,"A thin, rectangular piece of what appears to be cermet. Placing it near your Cruise Chaser will magically bring the machine to life.","Cruise Chaser Identification Key",26014,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2416,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33678,"island mandragora",0,"island mandragoras",0,1,1,0,0,"With just a single exposure to the sunlight outside of your bag, this island mandragora shall be primed to bear you forth like the most cacophonous of steeds.","Island Mandragora",59442,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2417,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33679,"island Onion Prince",0,"island Onion Princes",0,1,1,0,0,"With just a single exposure to the sunlight outside of your bag, this island Onion Prince shall be primed to bear you forth like the most flavorful of steeds.","Island Onion Prince",59477,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2418,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33680,"island Eggplant Knight",0,"island Eggplant Knights",0,1,1,0,0,"With just a single exposure to the sunlight outside of your bag, this island Eggplant Knight shall be primed to bear you forth like the purplest of steeds.","Island Eggplant Knight",59478,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2419,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33681,"island Garlic Jester",0,"island Garlic Jesters",0,1,1,0,0,"With just a single exposure to the sunlight outside of your bag, this island Garlic Jester shall be primed to bear you forth like the most pungent of steeds.","Island Garlic Jester",59479,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2420,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33682,"island Tomato King",0,"island Tomato Kings",0,1,1,0,0,"With just a single exposure to the sunlight outside of your bag, this island Tomato King shall be primed to bear you forth like the juiciest of steeds.","Island Tomato King",59480,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2421,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33683,"island Mandragora Queen",0,"island Mandragora Queens",0,1,1,0,0,"With just a single exposure to the sunlight outside of your bag, this island Mandragora Queen shall be primed to bear you forth like the noblest of steeds.","Island Mandragora Queen",59481,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2422,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33684,"deinonychus horn",0,"deinonychus horns",0,0,1,0,0,"This horn of bone emits a primitive sound that summons forth your deinonychus to outwit your prey.","Deinonychus Horn",26038,1,1,16,0,63,90,0,59,20000,1,False,False,False,False,33334,1000,False,0,False,2423,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33685,"diamond gwiber trumpet",0,"diamond gwiber trumpets",0,0,1,0,0,"This horn-carved instrument emits an ethereal tone that beckons a gwiber clad in diamantine scale from its refuge.","Diamond Gwiber Trumpet",26038,1,1,16,0,63,0,0,59,20000,1,True,True,True,True,2,0,False,0,False,2424,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33686,"polar bear horn",0,"polar bear horns",0,0,1,0,0,"Though cold to the touch, this horn emits a heartwarming sound that summons your polar bear, all without needing to resort to using its favorite sweets.","Polar Bear Horn",26038,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2425,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33687,"gilded mikoshi flute",0,"gilded mikoshi flutes",0,0,1,0,0,"The trill of this fin-carved flute will summon a squad of gilded Namazu to bear you upon a gilded mikoshi─all of which is as gaudy as it sounds.","Gilded Mikoshi Flute",26039,1,1,16,0,63,90,0,59,20000,1,False,False,False,False,50000000,1000,False,0,False,2426,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33688,"golden Ronkan flute",0,"golden Ronkan flutes",0,0,1,0,0,"This whistle emits a sublime tone that summons forth the Resplendent Vessel of Ronka, pre-filled with divinity, majestic and blinding, for your worshipping convenience.","Golden Ronkan Flute",26039,1,1,16,0,63,90,0,59,20000,1,False,False,False,False,25000000,1000,False,0,False,2427,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33689,"magicked card",0,"magicked cards",0,0,1,0,0,"Crafted by the realm's foremost goldsmith, this enchanted ridable Triple Triad card will take you wonder by wonder, over, sideways, and under.","Magicked Card",27672,1,1,16,0,63,0,0,59,20000,1,True,True,True,False,2,0,False,0,False,2428,1,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
33690,"gull",0,"gulls",0,0,1,0,0,"Has a keen eye for finding schools of fish─and unguarded meals.

Use item to acquire the gull minion.","Gull",59808,1,1,16,0,81,0,0,59,24000,1,True,True,True,False,2,0,False,0,False,2429,0,0,0,0,0,0,False,False,0,1,0,0,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
