key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
175,"Emerald Echoes Restoration Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Emerald Echoes Restoration Complete","Thanks to the efforts of all, the ruins in Emerald Echoes have regained functionality by way of the Guide Stone! We now turn our gaze to the next stages of exploration.","The Guide Stone appears to be functional! We could not have managed such a feat without the help of each and every one of our contributors. A hearty thanks to all!","Searchingway",20,False,170,22,0,241094,1586,166,43,6,2,0,0,6,3,4,5,0,0,0,0,0
176,"Preparation for Reawakening the Deep Echoes
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Reawakening the Deep Echoes","Much like the Euhedron of days past, the crystalline structure in the depths of Emerald Echoes is in a sorry state. We shall need to brush off the dust and breathe life back into its facets!","We have discovered a degraded crystalline structure in need of some loving care. Let us do as we did for the Euhedron and restore its aetheric conductivity!","Searchingway",21,True,170,23,0,241095,0,166,44,5,2,0,0,6,3,4,5,0,0,0,0,0
177,"Groundwork for Reawakening the Deep Echoes
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Reawakening the Deep Echoes","Our plans to stir awake the echoes of an ancient past are proceeding apace. We thank you for your patience and look forward to your future participation!","We must be meticulous in our planning if we hope to successfully rouse this ancient crystal. Woe betide us all should it wake up grumpy...","Searchingway",21,False,170,23,0,241095,1451,166,45,5,2,0,0,6,3,4,5,0,0,0,0,0
178,"Reawakening the Deep Echoes Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Reawakening the Deep Echoes Underway","We have commenced the reawakening of the crystalline structure in Emerald Echoes. Hop over and help us out!","Come and help us revive the echoes of a long-forgotten past!","Searchingway",21,False,170,23,0,241095,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
179,"Reawakening the Deep Echoes Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Reawakening the Deep Echoes Complete","Thanks to the efforts of all, the Metahedron has been reawakened in Desert Burrow! Feel free to explore as we prepare for future projects.","The Metahedron has been successfully reawakened, rendering these ruins into a proper Desert Burrow. I wouldn't mind burrowing a bit myself after all that effort!","Searchingway",22,False,170,24,0,241096,1587,166,47,6,2,0,0,6,3,4,5,0,0,0,0,0
180,"Preparation for Cosmoliner Gamma Construction
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Cosmoliner Gamma Construction","We are presently gathering materials for a subterranean Cosmoliner extension. Complete stellar missions to assist in our efforts.","A subterranean extension of the Cosmoliner will not only expedite exploration but provide substantial relief to all knees. Assist us by completing stellar missions!","Searchingway",22,False,170,25,0,241097,0,166,48,5,2,0,0,6,3,4,5,0,0,0,0,0
181,"Cosmoliner Gamma Construction Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Await the Cosmoliner's completion.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Gamma Construction Underway","The Cosmoliner is under construction. Please wait until the subterranean site is complete!","The subterranean site of the Cosmoliner is now under construction! Please wait until the last of our safety checks have been completed.","Searchingway",22,False,170,25,0,241097,1452,166,49,5,2,0,0,6,3,4,5,0,0,0,0,0
182,"Cosmoliner Subterranean Site Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Cosmoliner Subterranean Site Complete","Thanks to the efforts of all, the Cosmoliner now extends deep into Emerald Echoes. Enjoy exploring Oizys while we prepare for future projects!","With the Cosmoliner complete upon Oizys, we have achieved peak accessibility for all our contributors. Allow me to extend my deepest gratitude for your assistance!","Searchingway",23,False,170,25,0,241098,1588,166,50,6,2,0,0,6,3,4,5,0,0,0,0,0
183,"Preparation for Refirming Terra Firma
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Refirming Terra Firma","Terra Firma will need to be upgraded in order to receive data from the Metahedron. We ask all contributors to gather materials by way of stellar missions!","Transferring data from the Metahedron necessitates that our Terra Firma be as firm as possible. Time to gather materials for facility upgrades!","Searchingway",24,True,170,26,0,241099,0,166,51,5,2,0,0,6,3,4,5,0,0,0,0,30
184,"Groundwork for Refirming Terra Firma
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Refirming Terra Firma","Plans are in place for refirming Terra Firma. We look forward to the participation of all available contributors!","Construction on Terra Firma will begin shortly! Just <Emphasis>firm</Emphasis>ing up the details, so to speak.","Searchingway",24,False,170,26,0,241099,1451,166,52,5,2,0,0,6,3,4,5,0,0,0,0,0
185,"Refirming Terra Firma Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Refirming Terra Firma Underway","We have commenced the enhancement of Terra Firma. Hop over and help us out!","Come and help us reaffirm the firmness of Terra Firma!","Searchingway",24,False,170,26,0,241099,0,0,0,0,2,0,0,6,3,4,5,0,0,0,0,0
186,"Refirming Terra Firma Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Explore at your leisure until the next project.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Refirming Terra Firma Complete","Thanks to the efforts of all, Terra Firma is now well equipped to receive transmissions from the Metahedron. Enjoy exploring while we prepare for future projects!","Never have I seen firmer terra than our Terra Firma! We should be more than capable of receiving data from the Metahedron now.","Searchingway",25,False,170,27,0,241100,1589,166,54,6,2,0,0,6,3,4,5,0,0,34,35,31
187,"Preparation for Euhedron Activation Protocols
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Complete stellar missions.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Preparation for Euhedron Activation Protocols","We plan to transfer data from Emerald Echoes to the Euhedron by way of a giant transmission tower built atop Terra Firma! Contributors are asked to collect materials by participating in stellar missions.","We require materials for data receptors built atop Terra Firma. The taller our tower, the truer the transit of technological transmissions!","Searchingway",26,True,170,28,0,241101,0,166,55,5,2,0,0,6,3,4,5,0,0,34,35,0
188,"Groundwork for Euhedron Activation Protocols
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Report for duty at the designated time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Groundwork for Euhedron Activation Protocols","Materials for the transmission tower have been collected and plans for construction are under final review. We appreciate your patience!","Just think─once our tower is built, the Euhedron may receive all sorts of data from Emerald Echoes! But our plans must be finalized first. Patience is key!","Searchingway",26,False,170,28,203,241101,1451,166,56,5,2,0,0,6,3,4,5,0,0,34,35,0
189,"Euhedron Activation Protocols Underway
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Participate in ongoing projects.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Euhedron Activation Protocols Underway","We have commenced the construction of a transmission tower atop Terra Firma. Hop over and help us out!","Come and help us construct a transmission tower atop Terra Firma!","Searchingway",26,False,170,28,203,241101,0,0,0,0,2,0,0,6,3,4,5,0,0,34,35,0
190,"Euhedron Activation Protocols Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for future exploration.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Euhedron Activation Protocols Complete","Thanks to the efforts of all, the Orthostat Tower now crowns Terra Firma, allowing the transmission of data from Emerald Echoes. Take pride in all you have accomplished on Oizys!","The Orthostat Tower is a triumph of time and effort. From the bottom of our hearts, we thank all the hardworking contributors who have realized this monumental task!","Searchingway",27,False,170,29,0,241102,1590,166,58,6,2,0,0,6,3,4,5,0,0,34,35,33
191,"Oizys Development Initiative Complete
<UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Prepare for future exploration.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Oizys Development Initiative Complete","The Cosmic Exploration Initiative has made incredible progress on Oizys. We thank you for all your hard work!","Thanks to one and all, our work here on Oizys has culminated in significant progress for the Cosmic Exploration Initiative. Why not take some time to relax?","Searchingway",27,False,170,30,0,241103,0,166,59,5,2,0,0,6,3,4,5,0,0,34,35,0
192,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,"","","","","",0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
